stt, month ,make,importer_type,fuel_type,vehicle_type,number,,
36659, 2023-07 ,SUZUKI,AMD,Petrol,Coupe/ Convertible,,,
36660, 2023-07 ,SUZUKI,AMD,Petrol-Electric,Coupe/ Convertible,,,
36661, 2023-07 ,SUZUKI,PI,Petrol-Electric,Coupe/ Convertible,,,
36662, 2023-07 ,TESLA,AMD,Electric,Coupe/ Convertible,,,
36663, 2023-07 ,TOYOTA,AMD,Petrol,Coupe/ Convertible,,,
36664, 2023-07 ,TOYOTA,AMD,Petrol-Electric,Coupe/ Convertible,,,
36665, 2023-07 ,TOYOTA,AMD,Petrol-Electric (Plug-In),Coupe/ Convertible,,,
36666, 2023-07 ,TOYOTA,AMD,Electric,Coupe/ Convertible,,,
36667, 2023-07 ,TOYOTA,PI,Petrol,Coupe/ Convertible,,,
36668, 2023-07 ,TOYOTA,PI,Petrol-Electric,Coupe/ Convertible,,,
36669, 2023-07 ,VOLKSWAGEN,AMD,Petrol,Coupe/ Convertible,3,,
36670, 2023-07 ,VOLKSWAGEN,AMD,Petrol-Electric,Coupe/ Convertible,,,
36671, 2023-07 ,VOLKSWAGEN,PI,Petrol,Coupe/ Convertible,1,,
36672, 2023-07 ,VOLVO,AMD,Petrol-Electric,Coupe/ Convertible,,,
36673, 2023-07 ,VOLVO,AMD,Petrol-Electric (Plug-In),Coupe/ Convertible,,,
36674, 2023-07 ,VOLVO,AMD,Electric,Coupe/ Convertible,,,
36675, 2023-07 ,VOLVO,PI,Petrol,Coupe/ Convertible,,,
36676, 2023-08 ,ALFA ROMEO,AMD,Petrol,Hatchback,,,
36677, 2023-08 ,ASTON MARTIN,AMD,Petrol,Hatchback,,,
36678, 2023-08 ,ASTON MARTIN,PI,Petrol,Hatchback,,,
36679, 2023-08 ,AUDI,AMD,Petrol,Hatchback,,,
36680, 2023-08 ,AUDI,AMD,Petrol-Electric,Hatchback,2,,
36681, 2023-08 ,AUDI,AMD,Electric,Hatchback,1,,
36682, 2023-08 ,AUDI,PI,Petrol,Hatchback,1,,
36683, 2023-08 ,AUDI,PI,Petrol-Electric (Plug-In),Hatchback,,,
36684, 2023-08 ,AUSTIN,PI,Petrol,Hatchback,,,
36685, 2023-08 ,B.M.W.,AMD,Petrol,Hatchback,41,,
36686, 2023-08 ,B.M.W.,AMD,Petrol-Electric,Hatchback,,,
36687, 2023-08 ,B.M.W.,AMD,Petrol-Electric (Plug-In),Hatchback,,,
36688, 2023-08 ,B.M.W.,AMD,Electric,Hatchback,,,
36689, 2023-08 ,B.M.W.,PI,Petrol,Hatchback,,,
36690, 2023-08 ,B.M.W.,PI,Petrol-Electric,Hatchback,,,
36691, 2023-08 ,B.M.W.,PI,Petrol-Electric (Plug-In),Hatchback,,,
36692, 2023-08 ,B.M.W.,PI,Diesel-Electric,Hatchback,,,
36693, 2023-08 ,BENTLEY,PI,Petrol,Hatchback,,,
36694, 2023-08 ,BYD,AMD,Electric,Hatchback,6,,
36695, 2023-08 ,CHEVROLET,PI,Petrol,Hatchback,,,
36696, 2023-08 ,CITROEN,AMD,Petrol,Hatchback,,,
36697, 2023-08 ,CITROEN,AMD,Electric,Hatchback,,,
36698, 2023-08 ,DATSUN,PI,Petrol,Hatchback,,,
36699, 2023-08 ,FERRARI,AMD,Petrol,Hatchback,,,
36700, 2023-08 ,FERRARI,AMD,Petrol-Electric (Plug-In),Hatchback,,,
36701, 2023-08 ,FERRARI,PI,Petrol,Hatchback,,,
36702, 2023-08 ,FERRARI,PI,Petrol-Electric (Plug-In),Hatchback,,,
36703, 2023-08 ,FIAT,PI,Electric,Hatchback,,,
36704, 2023-08 ,GREAT WALL,AMD,Electric,Hatchback,2,,
36705, 2023-08 ,HONDA,AMD,Petrol,Hatchback,1,,
36706, 2023-08 ,HONDA,AMD,Petrol-Electric,Hatchback,8,,
36707, 2023-08 ,HONDA,PI,Petrol,Hatchback,13,,
36708, 2023-08 ,HONDA,PI,Petrol-Electric,Hatchback,1,,
36709, 2023-08 ,HONDA,PI,Electric,Hatchback,1,,
36710, 2023-08 ,HYUNDAI,AMD,Petrol,Hatchback,,,
36711, 2023-08 ,HYUNDAI,AMD,Petrol-Electric,Hatchback,,,
36712, 2023-08 ,HYUNDAI,AMD,Electric,Hatchback,,,
36713, 2023-08 ,JAGUAR,AMD,Petrol,Hatchback,,,
36714, 2023-08 ,JAGUAR,AMD,Petrol-Electric,Hatchback,,,
36715, 2023-08 ,JAGUAR,AMD,Electric,Hatchback,,,
36716, 2023-08 ,JEEP,AMD,Petrol,Hatchback,,,
36717, 2023-08 ,KIA,AMD,Petrol,Hatchback,,,
36718, 2023-08 ,KIA,AMD,Petrol-Electric,Hatchback,,,
36719, 2023-08 ,KIA,AMD,Electric,Hatchback,,,
36720, 2023-08 ,LAND ROVER,AMD,Petrol,Hatchback,,,
36721, 2023-08 ,LAND ROVER,AMD,Petrol-Electric,Hatchback,,,
36722, 2023-08 ,LAND ROVER,AMD,Petrol-Electric (Plug-In),Hatchback,,,
36723, 2023-08 ,LOTUS,AMD,Petrol,Hatchback,,,
36724, 2023-08 ,M.G.,AMD,Petrol,Hatchback,,,
36725, 2023-08 ,M.G.,AMD,Electric,Hatchback,,,
36726, 2023-08 ,MASERATI,AMD,Petrol,Hatchback,,,
36727, 2023-08 ,MASERATI,AMD,Petrol-Electric,Hatchback,,,
36728, 2023-08 ,MASERATI,PI,Petrol,Hatchback,,,
36729, 2023-08 ,MAZDA,AMD,Petrol,Hatchback,,,
36730, 2023-08 ,MAZDA,AMD,Petrol-Electric,Hatchback,17,,
36731, 2023-08 ,MCLAREN,AMD,Petrol-Electric (Plug-In),Hatchback,,,
36732, 2023-08 ,MERCEDES BENZ,AMD,Petrol,Hatchback,3,,
36733, 2023-08 ,MERCEDES BENZ,AMD,Petrol-Electric,Hatchback,7,,
36734, 2023-08 ,MERCEDES BENZ,AMD,Petrol-Electric (Plug-In),Hatchback,,,
36735, 2023-08 ,MERCEDES BENZ,AMD,Electric,Hatchback,,,
36736, 2023-08 ,MERCEDES BENZ,PI,Petrol,Hatchback,1,,
36737, 2023-08 ,MERCEDES BENZ,PI,Diesel,Hatchback,,,
36738, 2023-08 ,MERCEDES BENZ,PI,Petrol-Electric,Hatchback,,,
36739, 2023-08 ,MERCEDES BENZ,PI,Electric,Hatchback,,,
36740, 2023-08 ,MINI,AMD,Petrol,Hatchback,19,,
36741, 2023-08 ,MINI,AMD,Electric,Hatchback,2,,
36742, 2023-08 ,MINI,PI,Petrol,Hatchback,,,
36743, 2023-08 ,MITSUBISHI,AMD,Petrol,Hatchback,,,
36744, 2023-08 ,MITSUOKA,PI,Petrol,Hatchback,,,
36745, 2023-08 ,NISSAN,AMD,Petrol-Electric,Hatchback,16,,
36746, 2023-08 ,NISSAN,AMD,Electric,Hatchback,1,,
36747, 2023-08 ,OPEL,AMD,Petrol,Hatchback,1,,
36748, 2023-08 ,OPEL,AMD,Electric,Hatchback,,,
36749, 2023-08 ,PEUGEOT,AMD,Petrol,Hatchback,,,
36750, 2023-08 ,PEUGEOT,AMD,Electric,Hatchback,,,
36751, 2023-08 ,POLESTAR,AMD,Electric,Hatchback,,,
36752, 2023-08 ,PORSCHE,AMD,Petrol,Hatchback,,,
36753, 2023-08 ,PORSCHE,AMD,Electric,Hatchback,,,
36754, 2023-08 ,PORSCHE,PI,Petrol,Hatchback,,,
36755, 2023-08 ,PORSCHE,PI,Petrol-Electric,Hatchback,,,
36756, 2023-08 ,PORSCHE,PI,Petrol-Electric (Plug-In),Hatchback,,,
36757, 2023-08 ,PORSCHE,PI,Electric,Hatchback,1,,
36758, 2023-08 ,ROLLS ROYCE,AMD,Petrol,Hatchback,,,
36759, 2023-08 ,ROLLS ROYCE,PI,Petrol,Hatchback,,,
36760, 2023-08 ,SEAT,AMD,Petrol,Hatchback,,,
36761, 2023-08 ,SEAT,AMD,Petrol-Electric,Hatchback,1,,
36762, 2023-08 ,SKODA,AMD,Petrol,Hatchback,3,,
36763, 2023-08 ,SKODA,AMD,Petrol-Electric,Hatchback,,,
36764, 2023-08 ,SSANGYONG,AMD,Diesel,Hatchback,,,
36765, 2023-08 ,SUBARU,AMD,Petrol,Hatchback,,,
36766, 2023-08 ,SUBARU,AMD,Petrol-Electric,Hatchback,,,
36767, 2023-08 ,SUZUKI,AMD,Petrol,Hatchback,6,,
36768, 2023-08 ,SUZUKI,AMD,Petrol-Electric,Hatchback,34,,
36769, 2023-08 ,SUZUKI,PI,Petrol-Electric,Hatchback,,,
36770, 2023-08 ,TESLA,AMD,Electric,Hatchback,,,
36771, 2023-08 ,TOYOTA,AMD,Petrol,Hatchback,1,,
36772, 2023-08 ,TOYOTA,AMD,Petrol-Electric,Hatchback,,,
36773, 2023-08 ,TOYOTA,AMD,Petrol-Electric (Plug-In),Hatchback,,,
36774, 2023-08 ,TOYOTA,AMD,Electric,Hatchback,,,
36775, 2023-08 ,TOYOTA,PI,Petrol,Hatchback,1,,
36776, 2023-08 ,TOYOTA,PI,Petrol-Electric,Hatchback,2,,
36777, 2023-08 ,VOLKSWAGEN,AMD,Petrol,Hatchback,2,,
36778, 2023-08 ,VOLKSWAGEN,AMD,Petrol-Electric,Hatchback,28,,
36779, 2023-08 ,VOLKSWAGEN,PI,Petrol,Hatchback,,,
36780, 2023-08 ,VOLKSWAGEN,PI,Electric,Hatchback,,,
36781, 2023-08 ,VOLVO,AMD,Petrol-Electric,Hatchback,,,
36782, 2023-08 ,VOLVO,AMD,Petrol-Electric (Plug-In),Hatchback,,,
36783, 2023-08 ,VOLVO,AMD,Electric,Hatchback,,,
36784, 2023-08 ,VOLVO,PI,Petrol,Hatchback,,,
36785, 2023-08 ,ALFA ROMEO,AMD,Petrol,Sedan,1,,
36786, 2023-08 ,ASTON MARTIN,AMD,Petrol,Sedan,,,
36787, 2023-08 ,ASTON MARTIN,PI,Petrol,Sedan,,,
36788, 2023-08 ,AUDI,AMD,Petrol,Sedan,,,
36789, 2023-08 ,AUDI,AMD,Petrol-Electric,Sedan,4,,
36790, 2023-08 ,AUDI,AMD,Electric,Sedan,,,
36791, 2023-08 ,AUDI,PI,Petrol,Sedan,,,
36792, 2023-08 ,AUDI,PI,Petrol-Electric (Plug-In),Sedan,1,,
36793, 2023-08 ,AUSTIN,PI,Petrol,Sedan,,,
36794, 2023-08 ,B.M.W.,AMD,Petrol,Sedan,64,,
36795, 2023-08 ,B.M.W.,AMD,Petrol-Electric,Sedan,17,,
36796, 2023-08 ,B.M.W.,AMD,Petrol-Electric (Plug-In),Sedan,,,
36797, 2023-08 ,B.M.W.,AMD,Electric,Sedan,23,,
36798, 2023-08 ,B.M.W.,PI,Petrol,Sedan,2,,
36799, 2023-08 ,B.M.W.,PI,Petrol-Electric,Sedan,1,,
36800, 2023-08 ,B.M.W.,PI,Petrol-Electric (Plug-In),Sedan,1,,
36801, 2023-08 ,B.M.W.,PI,Diesel-Electric,Sedan,,,
36802, 2023-08 ,BENTLEY,PI,Petrol,Sedan,1,,
36803, 2023-08 ,BYD,AMD,Electric,Sedan,1,,
36804, 2023-08 ,CHEVROLET,PI,Petrol,Sedan,,,
36805, 2023-08 ,CITROEN,AMD,Petrol,Sedan,,,
36806, 2023-08 ,CITROEN,AMD,Electric,Sedan,,,
36807, 2023-08 ,DATSUN,PI,Petrol,Sedan,,,
36808, 2023-08 ,FERRARI,AMD,Petrol,Sedan,,,
36809, 2023-08 ,FERRARI,AMD,Petrol-Electric (Plug-In),Sedan,,,
36810, 2023-08 ,FERRARI,PI,Petrol,Sedan,,,
36811, 2023-08 ,FERRARI,PI,Petrol-Electric (Plug-In),Sedan,,,
36812, 2023-08 ,FIAT,PI,Electric,Sedan,,,
36813, 2023-08 ,GREAT WALL,AMD,Electric,Sedan,,,
36814, 2023-08 ,HONDA,AMD,Petrol,Sedan,5,,
36815, 2023-08 ,HONDA,AMD,Petrol-Electric,Sedan,,,
36816, 2023-08 ,HONDA,PI,Petrol,Sedan,,,
36817, 2023-08 ,HONDA,PI,Petrol-Electric,Sedan,,,
36818, 2023-08 ,HONDA,PI,Electric,Sedan,,,
36819, 2023-08 ,HYUNDAI,AMD,Petrol,Sedan,15,,
36820, 2023-08 ,HYUNDAI,AMD,Petrol-Electric,Sedan,,,
36821, 2023-08 ,HYUNDAI,AMD,Electric,Sedan,4,,
36822, 2023-08 ,JAGUAR,AMD,Petrol,Sedan,,,
36823, 2023-08 ,JAGUAR,AMD,Petrol-Electric,Sedan,,,
36824, 2023-08 ,JAGUAR,AMD,Electric,Sedan,,,
36825, 2023-08 ,JEEP,AMD,Petrol,Sedan,,,
36826, 2023-08 ,KIA,AMD,Petrol,Sedan,2,,
36827, 2023-08 ,KIA,AMD,Petrol-Electric,Sedan,,,
36828, 2023-08 ,KIA,AMD,Electric,Sedan,,,
36829, 2023-08 ,LAND ROVER,AMD,Petrol,Sedan,,,
36830, 2023-08 ,LAND ROVER,AMD,Petrol-Electric,Sedan,,,
36831, 2023-08 ,LAND ROVER,AMD,Petrol-Electric (Plug-In),Sedan,,,
36832, 2023-08 ,LOTUS,AMD,Petrol,Sedan,,,
36833, 2023-08 ,M.G.,AMD,Petrol,Sedan,,,
36834, 2023-08 ,M.G.,AMD,Electric,Sedan,,,
36835, 2023-08 ,MASERATI,AMD,Petrol,Sedan,1,,
36836, 2023-08 ,MASERATI,AMD,Petrol-Electric,Sedan,,,
36837, 2023-08 ,MASERATI,PI,Petrol,Sedan,,,
36838, 2023-08 ,MAZDA,AMD,Petrol,Sedan,4,,
36839, 2023-08 ,MAZDA,AMD,Petrol-Electric,Sedan,75,,
36840, 2023-08 ,MCLAREN,AMD,Petrol-Electric (Plug-In),Sedan,,,
36841, 2023-08 ,MERCEDES BENZ,AMD,Petrol,Sedan,5,,
36842, 2023-08 ,MERCEDES BENZ,AMD,Petrol-Electric,Sedan,75,,
36843, 2023-08 ,MERCEDES BENZ,AMD,Petrol-Electric (Plug-In),Sedan,2,,
36844, 2023-08 ,MERCEDES BENZ,AMD,Electric,Sedan,8,,
36845, 2023-08 ,MERCEDES BENZ,PI,Petrol,Sedan,2,,
36846, 2023-08 ,MERCEDES BENZ,PI,Diesel,Sedan,,,
36847, 2023-08 ,MERCEDES BENZ,PI,Petrol-Electric,Sedan,8,,
36848, 2023-08 ,MERCEDES BENZ,PI,Electric,Sedan,6,,
36849, 2023-08 ,MINI,AMD,Petrol,Sedan,,,
36850, 2023-08 ,MINI,AMD,Electric,Sedan,,,
36851, 2023-08 ,MINI,PI,Petrol,Sedan,,,
36852, 2023-08 ,MITSUBISHI,AMD,Petrol,Sedan,,,
36853, 2023-08 ,MITSUOKA,PI,Petrol,Sedan,1,,
36854, 2023-08 ,NISSAN,AMD,Petrol-Electric,Sedan,,,
36855, 2023-08 ,NISSAN,AMD,Electric,Sedan,,,
36856, 2023-08 ,OPEL,AMD,Petrol,Sedan,,,
36857, 2023-08 ,OPEL,AMD,Electric,Sedan,,,
36858, 2023-08 ,PEUGEOT,AMD,Petrol,Sedan,,,
36859, 2023-08 ,PEUGEOT,AMD,Electric,Sedan,,,
36860, 2023-08 ,POLESTAR,AMD,Electric,Sedan,6,,
36861, 2023-08 ,PORSCHE,AMD,Petrol,Sedan,2,,
36862, 2023-08 ,PORSCHE,AMD,Electric,Sedan,7,,
36863, 2023-08 ,PORSCHE,PI,Petrol,Sedan,,,
36864, 2023-08 ,PORSCHE,PI,Petrol-Electric,Sedan,,,
36865, 2023-08 ,PORSCHE,PI,Petrol-Electric (Plug-In),Sedan,,,
36866, 2023-08 ,PORSCHE,PI,Electric,Sedan,,,
36867, 2023-08 ,ROLLS ROYCE,AMD,Petrol,Sedan,,,
36868, 2023-08 ,ROLLS ROYCE,PI,Petrol,Sedan,1,,
36869, 2023-08 ,SEAT,AMD,Petrol,Sedan,,,
36870, 2023-08 ,SEAT,AMD,Petrol-Electric,Sedan,,,
36871, 2023-08 ,SKODA,AMD,Petrol,Sedan,2,,
36872, 2023-08 ,SKODA,AMD,Petrol-Electric,Sedan,5,,
36873, 2023-08 ,SSANGYONG,AMD,Diesel,Sedan,,,
36874, 2023-08 ,SUBARU,AMD,Petrol,Sedan,,,
36875, 2023-08 ,SUBARU,AMD,Petrol-Electric,Sedan,,,
36876, 2023-08 ,SUZUKI,AMD,Petrol,Sedan,,,
36877, 2023-08 ,SUZUKI,AMD,Petrol-Electric,Sedan,,,
36878, 2023-08 ,SUZUKI,PI,Petrol-Electric,Sedan,,,
36879, 2023-08 ,TESLA,AMD,Electric,Sedan,68,,
36880, 2023-08 ,TOYOTA,AMD,Petrol,Sedan,16,,
36881, 2023-08 ,TOYOTA,AMD,Petrol-Electric,Sedan,83,,
36882, 2023-08 ,TOYOTA,AMD,Petrol-Electric (Plug-In),Sedan,,,
36883, 2023-08 ,TOYOTA,AMD,Electric,Sedan,,,
36884, 2023-08 ,TOYOTA,PI,Petrol,Sedan,,,
36885, 2023-08 ,TOYOTA,PI,Petrol-Electric,Sedan,6,,
36886, 2023-08 ,VOLKSWAGEN,AMD,Petrol,Sedan,3,,
36887, 2023-08 ,VOLKSWAGEN,AMD,Petrol-Electric,Sedan,,,
36888, 2023-08 ,VOLKSWAGEN,PI,Petrol,Sedan,,,
36889, 2023-08 ,VOLKSWAGEN,PI,Electric,Sedan,,,
36890, 2023-08 ,VOLVO,AMD,Petrol-Electric,Sedan,2,,
36891, 2023-08 ,VOLVO,AMD,Petrol-Electric (Plug-In),Sedan,,,
36892, 2023-08 ,VOLVO,AMD,Electric,Sedan,,,
36893, 2023-08 ,VOLVO,PI,Petrol,Sedan,,,
36894, 2023-08 ,ALFA ROMEO,AMD,Petrol,Multi-purpose Vehicle,,,
36895, 2023-08 ,ASTON MARTIN,AMD,Petrol,Multi-purpose Vehicle,,,
36896, 2023-08 ,ASTON MARTIN,PI,Petrol,Multi-purpose Vehicle,,,
36897, 2023-08 ,AUDI,AMD,Petrol,Multi-purpose Vehicle,,,
36898, 2023-08 ,AUDI,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36899, 2023-08 ,AUDI,AMD,Electric,Multi-purpose Vehicle,,,
36900, 2023-08 ,AUDI,PI,Petrol,Multi-purpose Vehicle,,,
36901, 2023-08 ,AUDI,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36902, 2023-08 ,AUSTIN,PI,Petrol,Multi-purpose Vehicle,,,
36903, 2023-08 ,B.M.W.,AMD,Petrol,Multi-purpose Vehicle,,,
36904, 2023-08 ,B.M.W.,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36905, 2023-08 ,B.M.W.,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36906, 2023-08 ,B.M.W.,AMD,Electric,Multi-purpose Vehicle,,,
36907, 2023-08 ,B.M.W.,PI,Petrol,Multi-purpose Vehicle,,,
36908, 2023-08 ,B.M.W.,PI,Petrol-Electric,Multi-purpose Vehicle,,,
36909, 2023-08 ,B.M.W.,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36910, 2023-08 ,B.M.W.,PI,Diesel-Electric,Multi-purpose Vehicle,,,
36911, 2023-08 ,BENTLEY,PI,Petrol,Multi-purpose Vehicle,,,
36912, 2023-08 ,BYD,AMD,Electric,Multi-purpose Vehicle,10,,
36913, 2023-08 ,CHEVROLET,PI,Petrol,Multi-purpose Vehicle,,,
36914, 2023-08 ,CITROEN,AMD,Petrol,Multi-purpose Vehicle,,,
36915, 2023-08 ,CITROEN,AMD,Electric,Multi-purpose Vehicle,,,
36916, 2023-08 ,DATSUN,PI,Petrol,Multi-purpose Vehicle,,,
36917, 2023-08 ,FERRARI,AMD,Petrol,Multi-purpose Vehicle,,,
36918, 2023-08 ,FERRARI,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36919, 2023-08 ,FERRARI,PI,Petrol,Multi-purpose Vehicle,,,
36920, 2023-08 ,FERRARI,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36921, 2023-08 ,FIAT,PI,Electric,Multi-purpose Vehicle,,,
36922, 2023-08 ,GREAT WALL,AMD,Electric,Multi-purpose Vehicle,,,
36923, 2023-08 ,HONDA,AMD,Petrol,Multi-purpose Vehicle,17,,
36924, 2023-08 ,HONDA,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36925, 2023-08 ,HONDA,PI,Petrol,Multi-purpose Vehicle,2,,
36926, 2023-08 ,HONDA,PI,Petrol-Electric,Multi-purpose Vehicle,22,,
36927, 2023-08 ,HONDA,PI,Electric,Multi-purpose Vehicle,,,
36928, 2023-08 ,HYUNDAI,AMD,Petrol,Multi-purpose Vehicle,2,,
36929, 2023-08 ,HYUNDAI,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36930, 2023-08 ,HYUNDAI,AMD,Electric,Multi-purpose Vehicle,,,
36931, 2023-08 ,JAGUAR,AMD,Petrol,Multi-purpose Vehicle,,,
36932, 2023-08 ,JAGUAR,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36933, 2023-08 ,JAGUAR,AMD,Electric,Multi-purpose Vehicle,,,
36934, 2023-08 ,JEEP,AMD,Petrol,Multi-purpose Vehicle,,,
36935, 2023-08 ,KIA,AMD,Petrol,Multi-purpose Vehicle,,,
36936, 2023-08 ,KIA,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36937, 2023-08 ,KIA,AMD,Electric,Multi-purpose Vehicle,,,
36938, 2023-08 ,LAND ROVER,AMD,Petrol,Multi-purpose Vehicle,,,
36939, 2023-08 ,LAND ROVER,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36940, 2023-08 ,LAND ROVER,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36941, 2023-08 ,LOTUS,AMD,Petrol,Multi-purpose Vehicle,,,
36942, 2023-08 ,M.G.,AMD,Petrol,Multi-purpose Vehicle,,,
36943, 2023-08 ,M.G.,AMD,Electric,Multi-purpose Vehicle,,,
36944, 2023-08 ,MASERATI,AMD,Petrol,Multi-purpose Vehicle,,,
36945, 2023-08 ,MASERATI,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36946, 2023-08 ,MASERATI,PI,Petrol,Multi-purpose Vehicle,,,
36947, 2023-08 ,MAZDA,AMD,Petrol,Multi-purpose Vehicle,,,
36948, 2023-08 ,MAZDA,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36949, 2023-08 ,MCLAREN,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36950, 2023-08 ,MERCEDES BENZ,AMD,Petrol,Multi-purpose Vehicle,,,
36951, 2023-08 ,MERCEDES BENZ,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36952, 2023-08 ,MERCEDES BENZ,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36953, 2023-08 ,MERCEDES BENZ,AMD,Electric,Multi-purpose Vehicle,1,,
36954, 2023-08 ,MERCEDES BENZ,PI,Petrol,Multi-purpose Vehicle,,,
36955, 2023-08 ,MERCEDES BENZ,PI,Diesel,Multi-purpose Vehicle,,,
36956, 2023-08 ,MERCEDES BENZ,PI,Petrol-Electric,Multi-purpose Vehicle,,,
36957, 2023-08 ,MERCEDES BENZ,PI,Electric,Multi-purpose Vehicle,,,
36958, 2023-08 ,MINI,AMD,Petrol,Multi-purpose Vehicle,,,
36959, 2023-08 ,MINI,AMD,Electric,Multi-purpose Vehicle,,,
36960, 2023-08 ,MINI,PI,Petrol,Multi-purpose Vehicle,,,
36961, 2023-08 ,MITSUBISHI,AMD,Petrol,Multi-purpose Vehicle,,,
36962, 2023-08 ,MITSUOKA,PI,Petrol,Multi-purpose Vehicle,,,
36963, 2023-08 ,NISSAN,AMD,Petrol-Electric,Multi-purpose Vehicle,75,,
36964, 2023-08 ,NISSAN,AMD,Electric,Multi-purpose Vehicle,,,
36965, 2023-08 ,OPEL,AMD,Petrol,Multi-purpose Vehicle,8,,
36966, 2023-08 ,OPEL,AMD,Electric,Multi-purpose Vehicle,,,
36967, 2023-08 ,PEUGEOT,AMD,Petrol,Multi-purpose Vehicle,,,
36968, 2023-08 ,PEUGEOT,AMD,Electric,Multi-purpose Vehicle,,,
36969, 2023-08 ,POLESTAR,AMD,Electric,Multi-purpose Vehicle,,,
36970, 2023-08 ,PORSCHE,AMD,Petrol,Multi-purpose Vehicle,,,
36971, 2023-08 ,PORSCHE,AMD,Electric,Multi-purpose Vehicle,,,
36972, 2023-08 ,PORSCHE,PI,Petrol,Multi-purpose Vehicle,,,
36973, 2023-08 ,PORSCHE,PI,Petrol-Electric,Multi-purpose Vehicle,,,
36974, 2023-08 ,PORSCHE,PI,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36975, 2023-08 ,PORSCHE,PI,Electric,Multi-purpose Vehicle,,,
36976, 2023-08 ,ROLLS ROYCE,AMD,Petrol,Multi-purpose Vehicle,,,
36977, 2023-08 ,ROLLS ROYCE,PI,Petrol,Multi-purpose Vehicle,,,
36978, 2023-08 ,SEAT,AMD,Petrol,Multi-purpose Vehicle,,,
36979, 2023-08 ,SEAT,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36980, 2023-08 ,SKODA,AMD,Petrol,Multi-purpose Vehicle,,,
36981, 2023-08 ,SKODA,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36982, 2023-08 ,SSANGYONG,AMD,Diesel,Multi-purpose Vehicle,,,
36983, 2023-08 ,SUBARU,AMD,Petrol,Multi-purpose Vehicle,,,
36984, 2023-08 ,SUBARU,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36985, 2023-08 ,SUZUKI,AMD,Petrol,Multi-purpose Vehicle,,,
36986, 2023-08 ,SUZUKI,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36987, 2023-08 ,SUZUKI,PI,Petrol-Electric,Multi-purpose Vehicle,3,,
36988, 2023-08 ,TESLA,AMD,Electric,Multi-purpose Vehicle,,,
36989, 2023-08 ,TOYOTA,AMD,Petrol,Multi-purpose Vehicle,,,
36990, 2023-08 ,TOYOTA,AMD,Petrol-Electric,Multi-purpose Vehicle,104,,
36991, 2023-08 ,TOYOTA,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
36992, 2023-08 ,TOYOTA,AMD,Electric,Multi-purpose Vehicle,,,
36993, 2023-08 ,TOYOTA,PI,Petrol,Multi-purpose Vehicle,40,,
36994, 2023-08 ,TOYOTA,PI,Petrol-Electric,Multi-purpose Vehicle,169,,
36995, 2023-08 ,VOLKSWAGEN,AMD,Petrol,Multi-purpose Vehicle,,,
36996, 2023-08 ,VOLKSWAGEN,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
36997, 2023-08 ,VOLKSWAGEN,PI,Petrol,Multi-purpose Vehicle,,,
36998, 2023-08 ,VOLKSWAGEN,PI,Electric,Multi-purpose Vehicle,1,,
36999, 2023-08 ,VOLVO,AMD,Petrol-Electric,Multi-purpose Vehicle,,,
37000, 2023-08 ,VOLVO,AMD,Petrol-Electric (Plug-In),Multi-purpose Vehicle,,,
37001, 2023-08 ,VOLVO,AMD,Electric,Multi-purpose Vehicle,,,
37002, 2023-08 ,VOLVO,PI,Petrol,Multi-purpose Vehicle,,,
37003, 2023-08 ,ALFA ROMEO,AMD,Petrol,Station-wagon,,,
37004, 2023-08 ,ASTON MARTIN,AMD,Petrol,Station-wagon,,,
37005, 2023-08 ,ASTON MARTIN,PI,Petrol,Station-wagon,,,
37006, 2023-08 ,AUDI,AMD,Petrol,Station-wagon,,,
37007, 2023-08 ,AUDI,AMD,Petrol-Electric,Station-wagon,,,
37008, 2023-08 ,AUDI,AMD,Electric,Station-wagon,,,
37009, 2023-08 ,AUDI,PI,Petrol,Station-wagon,,,
